"","Location","Store_Type","Product_Variety","Traffic","Store_Size","Staff_Efficiency","Store_Age","Competitor_Distance","Monthly_Promotions","Economic_Indicator","Marketing_Expense","Monthly_Sales","Location","Cost_Per_Customer","Sales_Per_Customer","x","x"
"863","San Francisco","Electronics",595,2015,194,74.2,20,16,5,99,32000,321530,"San Francisco",15.8808933002481,159.5682382134,863,863
"864","Los Angeles","Electronics",339,2255,60,54.9,18,7,6,106.2,25000,206870,"Los Angeles",11.0864745011086,91.7383592017738,864,864
"865","Palo Alto","Clothing",348,1611,253,73.4,6,15,4,111.4,23000,291830,"Palo Alto",14.2768466790813,181.14835505897,865,865
"866","Sacramento","Clothing",557,1487,388,61.4,9,8,5,106.7,32000,315480,"Sacramento",21.5198386012105,212.158708809684,866,866
"867","Los Angeles","Grocery",370,1452,60,93,2,15,6,104.5,24000,197060,"Los Angeles",16.5289256198347,135.716253443526,867,867
"868","San Francisco","Electronics",568,2230,156,60.7,4,15,5,107.8,24000,238050,"San Francisco",10.762331838565,106.748878923767,868,868
"869","Palo Alto","Clothing",484,1431,108,73.4,11,9,8,83.7,46000,207190,"Palo Alto",32.1453529000699,144.786862334032,869,869
"870","Los Angeles","Electronics",640,1442,309,83.2,7,11,5,117.5,13000,383650,"Los Angeles",9.01525658807212,266.054091539528,870,870
"871","Palo Alto","Grocery",601,2654,233,94.5,21,8,7,91.6,41000,329000,"Palo Alto",15.4483798040693,123.963828183873,871,871
"872","Palo Alto","Clothing",424,2427,109,94.1,27,6,7,90.4,48000,279990,"Palo Alto",19.7775030902349,115.364647713226,872,872
"873","Palo Alto","Electronics",408,2345,148,76.3,13,11,4,82.1,12000,273060,"Palo Alto",5.11727078891258,116.443496801706,873,873
"874","Palo Alto","Grocery",504,2477,416,62.9,2,16,5,108,26000,362810,"Palo Alto",10.4965684295519,146.471538150989,874,874
"875","Sacramento","Grocery",465,2451,263,78.5,14,4,6,99.3,37000,308640,"Sacramento",15.0958792329661,125.924112607099,875,875
"876","Los Angeles","Electronics",552,1998,492,89.8,2,5,8,90,43000,368480,"Los Angeles",21.5215215215215,184.424424424424,876,876
"877","Palo Alto","Electronics",437,2006,447,54.7,17,8,7,126.4,37000,287970,"Palo Alto",18.444666001994,143.554336989033,877,877
"878","Sacramento","Grocery",481,2193,330,63.1,30,11,4,95.9,10000,269310,"Sacramento",4.55996352029184,122.804377564979,878,878
"879","San Francisco","Grocery",431,2521,100,83,11,5,8,101.5,48000,238410,"San Francisco",19.0400634668782,94.5696152320508,879,879
"880","Los Angeles","Clothing",549,2615,109,81.2,3,13,4,87.6,16000,251280,"Los Angeles",6.11854684512428,96.0917782026769,880,880
"881","Palo Alto","Grocery",515,1694,445,72.2,16,8,6,112.5,36000,327830,"Palo Alto",21.2514757969303,193.524203069658,881,881
"882","Los Angeles","Electronics",723,1226,273,77.6,14,7,5,85.7,19000,358230,"Los Angeles",15.4975530179445,292.194127243067,882,882
"883","Los Angeles","Clothing",616,1970,416,56.9,23,17,7,107.3,40000,360530,"Los Angeles",20.3045685279188,183.010152284264,883,883
"884","San Francisco","Clothing",350,2571,205,87,20,11,5,89.5,16000,281000,"San Francisco",6.22325943212758,109.295993776741,884,884
"885","Palo Alto","Clothing",398,2344,178,92.5,13,7,4,90,21000,262300,"Palo Alto",8.95904436860068,111.902730375427,885,885
"886","Los Angeles","Grocery",505,2146,72,74.7,3,6,3,98.9,8000,193440,"Los Angeles",3.72786579683131,90.1397949673812,886,886
"887","Palo Alto","Electronics",437,1653,139,58.4,11,9,3,94.5,12000,234430,"Palo Alto",7.25952813067151,141.820931639443,887,887
"888","Palo Alto","Grocery",622,3574,158,75.4,12,12,7,112.9,39000,309670,"Palo Alto",10.9121432568551,86.6452154448797,888,888
"889","Palo Alto","Clothing",559,2434,341,75.1,22,14,6,83.6,24000,331240,"Palo Alto",9.86031224322103,136.088742810189,889,889
"890","Palo Alto","Grocery",373,1756,179,54.4,28,9,6,91.9,22000,273890,"Palo Alto",12.5284738041002,155.973804100228,890,890
"891","Sacramento","Electronics",889,1494,168,87.4,5,6,4,101.9,8000,401490,"Sacramento",5.35475234270415,268.734939759036,891,891
"892","Los Angeles","Clothing",325,2254,90,71.1,18,12,6,112.4,34000,194590,"Los Angeles",15.0842945874002,86.3309671694765,892,892
"893","Los Angeles","Clothing",351,655,360,85.2,8,5,4,101.7,6000,258100,"Los Angeles",9.16030534351145,394.045801526718,893,893
"894","San Francisco","Grocery",529,2101,264,86.3,6,11,4,101.8,7000,305740,"San Francisco",3.33174678724417,145.52118039029,894,894
"895","Palo Alto","Clothing",352,2396,384,74.3,26,13,6,94.6,36000,328540,"Palo Alto",15.025041736227,137.12020033389,895,895
"896","San Francisco","Grocery",611,1673,415,65.2,4,13,7,103.5,32000,357050,"San Francisco",19.1273161984459,213.419007770472,896,896
"897","Los Angeles","Grocery",530,1991,443,73.5,12,12,5,106.3,27000,399960,"Los Angeles",13.5610246107484,200.883977900552,897,897
"898","San Francisco","Electronics",670,1458,414,51.4,4,8,6,100.4,32000,414060,"San Francisco",21.9478737997257,283.991769547325,898,898
"899","San Francisco","Grocery",545,1887,250,93.1,8,12,5,100.2,28000,329540,"San Francisco",14.8383677795442,174.636989931108,899,899
"900","Palo Alto","Grocery",422,1645,60,71,21,11,6,105,32000,227820,"Palo Alto",19.4528875379939,138.492401215805,900,900
"901","Los Angeles","Clothing",679,1876,298,73.5,17,7,3,70.5,5000,345460,"Los Angeles",2.66524520255864,184.147121535181,901,901
"902","Sacramento","Grocery",483,2253,213,93.5,23,8,4,113.3,21000,269670,"Sacramento",9.32090545938748,119.693741677763,902,902
"903","Los Angeles","Grocery",360,1540,423,94.6,26,6,8,86,45000,309950,"Los Angeles",29.2207792207792,201.266233766234,903,903
"904","Los Angeles","Electronics",511,2404,135,84.1,21,7,7,80.7,47000,244290,"Los Angeles",19.5507487520799,101.618136439268,904,904
"905","Sacramento","Clothing",416,1943,460,56.1,26,14,4,120,8000,360450,"Sacramento",4.11734431291817,185.512094698919,905,905
"906","Los Angeles","Clothing",593,2452,442,52.9,26,3,6,101.6,26000,354400,"Los Angeles",10.6035889070147,144.535073409462,906,906
"907","San Francisco","Grocery",645,1332,453,78.6,20,13,7,94.9,41000,442540,"San Francisco",30.7807807807808,332.237237237237,907,907
"908","San Francisco","Clothing",405,1222,396,55,19,11,3,86.6,6000,279370,"San Francisco",4.90998363338789,228.617021276596,908,908
"909","Sacramento","Grocery",623,2194,479,66.3,12,5,6,92.8,35000,438570,"Sacramento",15.9525979945305,199.89516864175,909,909
"910","Los Angeles","Grocery",506,2204,405,60.1,27,12,5,118.3,19000,358200,"Los Angeles",8.62068965517241,162.522686025408,910,910
"911","Palo Alto","Grocery",601,1426,290,83.1,16,14,4,97.2,7000,369090,"Palo Alto",4.90883590462833,258.82889200561,911,911
"912","San Francisco","Electronics",402,1940,464,91.5,20,10,5,83.6,24000,375770,"San Francisco",12.3711340206186,193.69587628866,912,912
"913","Los Angeles","Grocery",770,2056,184,72.3,22,5,7,107.2,39000,322520,"Los Angeles",18.9688715953307,156.867704280156,913,913
"914","San Francisco","Grocery",347,1167,298,67.6,8,7,5,64.5,19000,283390,"San Francisco",16.2810625535561,242.836332476435,914,914
"915","Sacramento","Clothing",625,1534,277,81.7,7,8,7,99.2,37000,324280,"Sacramento",24.1199478487614,211.395045632334,915,915
"916","Palo Alto","Electronics",455,2540,231,77,15,11,4,79.1,16000,250630,"Palo Alto",6.2992125984252,98.6732283464567,916,916
"917","Los Angeles","Clothing",407,1942,490,72.3,27,9,4,74.7,17000,323230,"Los Angeles",8.75386199794027,166.441812564367,917,917
"918","Sacramento","Grocery",434,1041,219,89.4,6,10,7,88.2,46000,252820,"Sacramento",44.1882804995197,242.862632084534,918,918
"919","Los Angeles","Clothing",444,2794,451,83.2,25,11,3,84.4,8000,306290,"Los Angeles",2.86327845382963,109.624194702935,919,919
"920","Los Angeles","Clothing",541,1888,306,90.1,15,8,7,101.9,31000,346120,"Los Angeles",16.4194915254237,183.326271186441,920,920
"921","Sacramento","Electronics",685,1631,287,70.7,12,14,6,88,43000,401150,"Sacramento",26.364193746168,245.953402820356,921,921
"922","Sacramento","Electronics",391,1935,412,84.9,6,11,6,93,37000,269500,"Sacramento",19.1214470284238,139.276485788114,922,922
"923","Palo Alto","Electronics",391,2100,115,83.1,24,6,6,104.7,27000,210980,"Palo Alto",12.8571428571429,100.466666666667,923,923
"924","San Francisco","Clothing",524,1879,201,76.9,18,10,4,120.8,13000,301750,"San Francisco",6.9185737094199,160.590739755189,924,924
"925","Sacramento","Clothing",461,1907,306,80.9,27,6,6,104.5,25000,323400,"Sacramento",13.1095962244363,169.585736759308,925,925
"926","Los Angeles","Electronics",543,2285,497,71.8,15,13,6,102.8,22000,335660,"Los Angeles",9.62800875273523,146.89715536105,926,926
"927","Sacramento","Clothing",533,1223,124,74.4,1,11,7,89.7,40000,301180,"Sacramento",32.7064595257563,246.263286999182,927,927
"928","Palo Alto","Clothing",864,1652,440,55.1,29,13,6,97.4,32000,471020,"Palo Alto",19.3704600484261,285.121065375303,928,928
"929","Sacramento","Grocery",538,1565,304,53.3,26,5,5,98.4,23000,325150,"Sacramento",14.6964856230032,207.76357827476,929,929
"930","Palo Alto","Grocery",573,2065,110,66.1,7,12,5,90.2,24000,230530,"Palo Alto",11.6222760290557,111.636803874092,930,930
"931","Palo Alto","Electronics",552,1388,111,73,22,4,5,92,24000,254790,"Palo Alto",17.2910662824208,183.566282420749,931,931
"932","Los Angeles","Clothing",322,2194,207,85.7,24,4,4,95.3,24000,278560,"Los Angeles",10.9389243391067,126.964448495898,932,932
"933","Sacramento","Grocery",694,1363,159,53.4,1,9,7,113.6,46000,273070,"Sacramento",33.7490829053558,200.344827586207,933,933
"934","San Francisco","Clothing",408,1376,360,63.2,26,12,4,102.2,13000,316780,"San Francisco",9.44767441860465,230.218023255814,934,934
"935","Sacramento","Electronics",370,2584,284,74.4,10,9,6,127.6,41000,229920,"Sacramento",15.8668730650155,88.9783281733746,935,935
"936","Los Angeles","Clothing",587,2656,319,62.6,27,8,3,98.9,9000,317190,"Los Angeles",3.38855421686747,119.423945783133,936,936
"937","Sacramento","Electronics",410,1712,479,69.5,22,7,4,89,10000,331260,"Sacramento",5.8411214953271,193.492990654206,937,937
"938","Sacramento","Grocery",712,2744,174,76.3,2,6,6,120.3,33000,316050,"Sacramento",12.0262390670554,115.178571428571,938,938
"939","San Francisco","Grocery",638,2697,472,92,15,7,7,107.5,43000,386230,"San Francisco",15.9436410826845,143.207267334075,939,939
"940","San Francisco","Grocery",250,2127,250,58.2,3,7,8,98.6,49000,189980,"San Francisco",23.0371415138693,89.3182886694875,940,940
"941","Sacramento","Clothing",617,1973,499,79.6,7,9,6,105.4,37000,382830,"Sacramento",18.7531677648251,194.034465281298,941,941
"942","Los Angeles","Electronics",422,1577,260,63.3,11,8,4,85.4,18000,223110,"Los Angeles",11.4140773620799,141.47748890298,942,942
"943","Los Angeles","Electronics",610,2467,151,63,30,7,7,88.4,48000,294810,"Los Angeles",19.4568301580867,119.501418727199,943,943
"944","Palo Alto","Grocery",280,2551,160,61.1,23,15,5,117.8,16000,173640,"Palo Alto",6.27205017640141,68.0674245393963,944,944
"945","Sacramento","Electronics",818,1654,497,52.1,6,8,6,99.1,36000,422050,"Sacramento",21.7654171704958,255.169286577993,945,945
"946","Palo Alto","Clothing",452,1092,324,57.5,3,8,4,115.5,19000,279970,"Palo Alto",17.3992673992674,256.382783882784,946,946
"947","Palo Alto","Grocery",386,1937,468,81.8,13,6,7,94.9,40000,306110,"Palo Alto",20.6504904491482,158.033040784719,947,947
"948","Los Angeles","Grocery",539,2512,257,67,10,11,4,121.2,15000,340890,"Los Angeles",5.97133757961783,135.704617834395,948,948
"949","Sacramento","Grocery",575,2304,229,72.4,2,8,5,122.4,21000,318410,"Sacramento",9.11458333333333,138.198784722222,949,949
"950","San Francisco","Electronics",759,2112,123,54.6,23,7,4,84.4,8000,372540,"San Francisco",3.78787878787879,176.392045454545,950,950
"951","Sacramento","Clothing",616,1610,190,83.3,1,9,4,72.9,12000,302410,"Sacramento",7.45341614906832,187.832298136646,951,951
"952","Sacramento","Electronics",392,2964,210,55.3,2,13,6,99.4,39000,243910,"Sacramento",13.1578947368421,82.2908232118758,952,952
"953","San Francisco","Grocery",305,2388,392,55,12,20,5,113.5,24000,231490,"San Francisco",10.0502512562814,96.9388609715243,953,953
"954","Sacramento","Electronics",392,2280,352,59,26,14,4,117.5,14000,325350,"Sacramento",6.14035087719298,142.697368421053,954,954
"955","Palo Alto","Clothing",477,1436,220,67.3,25,7,3,88.8,8000,281070,"Palo Alto",5.57103064066852,195.731197771588,955,955
"956","San Francisco","Grocery",525,2217,141,51,7,12,7,99.1,34000,257520,"San Francisco",15.3360396932792,116.156968876861,956,956
"957","San Francisco","Grocery",539,3002,411,65.1,27,7,3,88.6,6000,317660,"San Francisco",1.99866755496336,105.816122584943,957,957
"958","Sacramento","Electronics",196,2067,315,66.2,26,11,3,88.7,7000,255680,"Sacramento",3.38655055636188,123.696178035801,958,958
"959","Sacramento","Grocery",623,2141,228,58.6,2,12,4,115.6,21000,271960,"Sacramento",9.80850070060719,127.024754787482,959,959
"960","Los Angeles","Clothing",890,2009,381,74.2,19,7,4,135.1,9000,445620,"Los Angeles",4.47984071677451,221.811846689895,960,960
"961","San Francisco","Clothing",629,2326,409,82.6,26,6,7,76.8,49000,361130,"San Francisco",21.0662080825451,155.257953568358,961,961
"962","Los Angeles","Clothing",501,2901,258,80.7,10,8,4,60,16000,263450,"Los Angeles",5.51533953809031,90.8135125818683,962,962
"963","Los Angeles","Clothing",398,1640,94,77.5,14,11,5,140,13000,247800,"Los Angeles",7.92682926829268,151.09756097561,963,963
"964","Sacramento","Clothing",510,1987,477,80,5,14,4,71.6,8000,374180,"Sacramento",4.02617010568697,188.314041268244,964,964
"965","Palo Alto","Grocery",433,1841,349,53.5,6,8,4,108,5000,248040,"Palo Alto",2.71591526344378,134.731124388919,965,965
"966","Palo Alto","Electronics",497,1338,386,53.1,21,12,4,96.1,13000,375570,"Palo Alto",9.71599402092676,280.695067264574,966,966
"967","Sacramento","Grocery",533,1709,181,63,27,8,4,95.6,6000,241280,"Sacramento",3.51082504388531,141.181977764775,967,967
"968","San Francisco","Electronics",735,2619,344,52.5,22,8,4,92.5,9000,426080,"San Francisco",3.43642611683849,162.688048873616,968,968
"969","San Francisco","Clothing",579,2071,219,69.6,27,4,5,82.3,14000,300130,"San Francisco",6.7600193143409,144.920328343795,969,969
"970","San Francisco","Clothing",340,2698,200,66.3,27,7,6,110.2,33000,242770,"San Francisco",12.2312824314307,89.9814677538918,970,970
"971","Los Angeles","Grocery",649,2150,333,71.8,29,9,7,99.4,39000,339150,"Los Angeles",18.1395348837209,157.744186046512,971,971
"972","Palo Alto","Clothing",408,2110,276,93.2,28,8,7,92.2,49000,313530,"Palo Alto",23.2227488151659,148.592417061611,972,972
"973","San Francisco","Clothing",377,2342,238,79.7,13,7,7,101,41000,302540,"San Francisco",17.5064047822374,129.180187873612,973,973
"974","Sacramento","Grocery",321,2141,407,78,14,12,4,120.2,10000,300290,"Sacramento",4.67071461933676,140.256889304064,974,974
"975","San Francisco","Electronics",370,1357,342,63.1,6,15,3,81.3,7000,303080,"San Francisco",5.1584377302874,223.345615327929,975,975
"976","Los Angeles","Clothing",579,1907,64,71.4,9,11,6,113.5,24000,296490,"Los Angeles",12.5852123754588,155.474567383325,976,976
"977","San Francisco","Electronics",465,2023,236,52.2,12,7,6,94.8,39000,234230,"San Francisco",19.2782995551162,115.783489866535,977,977
"978","Los Angeles","Electronics",537,989,350,92.5,28,8,5,107.4,19000,381490,"Los Angeles",19.211324570273,385.733063700708,978,978
"979","Los Angeles","Grocery",557,2297,207,81.9,19,14,7,90,44000,275550,"Los Angeles",19.1554201131911,119.960818458859,979,979
"980","Sacramento","Clothing",640,2485,282,56.9,4,12,5,110.6,15000,309240,"Sacramento",6.03621730382294,124.442655935614,980,980
"981","Palo Alto","Grocery",584,1909,90,52.2,16,10,4,108.9,17000,270420,"Palo Alto",8.90518596123625,141.655316919853,981,981
"982","Palo Alto","Grocery",363,2096,149,89.6,17,8,3,134,8000,229720,"Palo Alto",3.81679389312977,109.599236641221,982,982
"983","San Francisco","Grocery",377,1990,380,83.4,7,8,5,121.2,16000,283970,"San Francisco",8.04020100502512,142.698492462312,983,983
"984","San Francisco","Grocery",484,2875,235,90.3,26,14,7,93.1,39000,247350,"San Francisco",13.5652173913043,86.0347826086957,984,984
"985","Palo Alto","Grocery",508,1201,131,55.1,18,13,6,108,28000,236990,"Palo Alto",23.3139050791007,197.327227310575,985,985
"986","Palo Alto","Grocery",665,1699,255,69.2,12,10,5,113.3,22000,313720,"Palo Alto",12.948793407887,184.649793996469,986,986
"987","Los Angeles","Grocery",484,2476,81,92.1,9,9,8,69.4,49000,250250,"Los Angeles",19.7899838449111,101.07027463651,987,987
"988","Los Angeles","Grocery",467,2836,130,77.1,29,7,4,107.4,20000,256150,"Los Angeles",7.05218617771509,90.320874471086,988,988
"989","Los Angeles","Grocery",650,1874,358,60.8,17,7,5,92,25000,383340,"Los Angeles",13.3404482390608,204.557097118463,989,989
"990","San Francisco","Clothing",262,2247,97,51.8,4,14,5,90,22000,219040,"San Francisco",9.79083222073876,97.4810858923008,990,990
"991","Palo Alto","Grocery",221,1087,175,54.3,21,12,6,121.6,40000,210400,"Palo Alto",36.7985280588776,193.560257589696,991,991
"992","Sacramento","Grocery",476,1609,492,80.1,19,15,6,81.7,32000,369020,"Sacramento",19.8881292728403,229.347420758235,992,992
"993","Los Angeles","Electronics",243,1515,355,78.3,16,7,5,83.5,23000,277410,"Los Angeles",15.1815181518152,183.108910891089,993,993
"994","Sacramento","Electronics",514,1359,491,66.3,18,10,6,71.8,32000,346370,"Sacramento",23.5467255334805,254.871228844739,994,994
"995","Sacramento","Clothing",495,2204,491,73.2,4,12,5,77.9,32000,338050,"Sacramento",14.519056261343,153.380217785844,995,995
"996","San Francisco","Clothing",729,1776,295,74.4,17,12,7,107,38000,410520,"San Francisco",21.3963963963964,231.148648648649,996,996
"997","Palo Alto","Clothing",588,2382,246,87.1,23,6,4,82.4,16000,362070,"Palo Alto",6.71704450041982,152.002518891688,997,997
"998","Los Angeles","Electronics",297,2390,448,51.9,19,9,5,116.3,27000,293500,"Los Angeles",11.2970711297071,122.803347280335,998,998
"999","Palo Alto","Grocery",162,2069,371,63.1,3,6,3,90.9,10000,183340,"Palo Alto",4.83325277912035,88.6128564523925,999,999
"1000","Palo Alto","Grocery",353,2585,370,87.5,17,9,4,84.4,9000,287630,"Palo Alto",3.4816247582205,111.268858800774,1000,1000
"1001","Palo Alto","Clothing",328,2478,409,69.7,3,13,4,61.5,18000,278180,"Palo Alto",7.26392251815981,112.25988700565,1001,1001
"1002","Palo Alto","Electronics",448,2657,226,56.3,22,7,5,103.5,33000,240090,"Palo Alto",12.4200225818592,90.3613097478359,1002,1002
"1003","Sacramento","Electronics",406,2619,72,71.9,5,8,8,95,43000,184250,"Sacramento",16.4184803360061,70.3512791141657,1003,1003
"1004","Los Angeles","Clothing",497,2093,301,83.1,23,8,8,83.8,49000,278240,"Los Angeles",23.4113712374582,132.938365981844,1004,1004
"1005","Palo Alto","Grocery",387,1940,99,59.5,27,9,7,92.9,37000,181550,"Palo Alto",19.0721649484536,93.5824742268041,1005,1005
"1006","San Francisco","Clothing",599,1528,311,88.2,1,9,5,115.2,18000,316950,"San Francisco",11.7801047120419,207.428010471204,1006,1006
"1007","Palo Alto","Clothing",545,1838,81,63.2,12,13,4,136.6,11000,273660,"Palo Alto",5.98476605005441,148.890097932535,1007,1007
"1008","Sacramento","Electronics",713,1890,90,61.4,4,11,5,106,24000,301620,"Sacramento",12.6984126984127,159.587301587302,1008,1008
"1009","Los Angeles","Electronics",645,2408,426,52.3,17,16,7,89.9,43000,368130,"Los Angeles",17.8571428571429,152.877906976744,1009,1009
"1010","Sacramento","Grocery",387,2105,253,57.7,15,14,6,104.6,27000,258330,"Sacramento",12.8266033254157,122.722090261283,1010,1010
"1011","Sacramento","Grocery",283,3436,397,82,24,12,7,83.7,48000,273150,"Sacramento",13.9697322467986,79.4965075669383,1011,1011
"1012","San Francisco","Electronics",483,1867,186,67.2,21,9,4,107.6,23000,295250,"San Francisco",12.3192287091591,158.141403320836,1012,1012
"1013","Los Angeles","Electronics",336,2265,281,52.3,22,9,5,104.2,21000,276230,"Los Angeles",9.27152317880795,121.955849889625,1013,1013
"1014","Sacramento","Clothing",631,1453,52,54.8,4,13,4,121.2,16000,231960,"Sacramento",11.0116999311769,159.642119752237,1014,1014
"1015","Los Angeles","Grocery",550,2363,119,83.5,12,6,4,113.1,20000,233680,"Los Angeles",8.46381718154888,98.8912399492171,1015,1015
"1016","Los Angeles","Electronics",692,2220,346,51.1,27,12,5,97.9,17000,372430,"Los Angeles",7.65765765765766,167.761261261261,1016,1016
"1017","Sacramento","Clothing",355,1189,407,71.1,29,10,4,116.9,10000,327190,"Sacramento",8.41042893187553,275.180824222035,1017,1017
"1018","Los Angeles","Electronics",691,1885,488,54.8,21,12,6,114.9,37000,400660,"Los Angeles",19.6286472148541,212.551724137931,1018,1018
"1019","San Francisco","Grocery",577,1667,478,87.8,28,10,6,80.3,23000,365860,"San Francisco",13.7972405518896,219.472105578884,1019,1019
"1020","Sacramento","Grocery",388,1828,278,91.8,2,11,4,97.6,13000,240240,"Sacramento",7.11159737417943,131.422319474836,1020,1020
"1021","Sacramento","Grocery",407,2226,97,60.9,22,2,6,86.5,29000,228320,"Sacramento",13.0278526504942,102.569631626235,1021,1021
"1022","Palo Alto","Electronics",412,2229,123,86.7,29,14,5,80.1,22000,240110,"Palo Alto",9.86989681471512,107.720951099148,1022,1022
"1023","Los Angeles","Grocery",484,1749,365,54.4,27,11,7,113.2,44000,342590,"Los Angeles",25.1572327044025,195.87764436821,1023,1023
"1024","Palo Alto","Clothing",561,1586,66,70,14,19,5,124.8,32000,223880,"Palo Alto",20.1765447667087,141.160151324086,1024,1024
"1025","Sacramento","Clothing",488,1925,95,78.4,21,15,5,69.7,27000,236540,"Sacramento",14.025974025974,122.877922077922,1025,1025
"1026","San Francisco","Clothing",591,1605,223,89.8,24,10,7,96.2,38000,321650,"San Francisco",23.6760124610592,200.404984423676,1026,1026
"1027","San Francisco","Electronics",676,1225,388,61.8,21,11,7,99.5,42000,355020,"San Francisco",34.2857142857143,289.812244897959,1027,1027
"1028","Palo Alto","Electronics",350,1758,321,64.3,12,12,6,100.8,38000,261740,"Palo Alto",21.6154721274175,148.885096700796,1028,1028
"1029","Los Angeles","Clothing",342,1186,437,87.2,29,15,5,63.4,19000,341970,"Los Angeles",16.0202360876897,288.338954468803,1029,1029
"1030","Sacramento","Grocery",426,2368,473,86.9,14,10,6,107.9,27000,307930,"Sacramento",11.402027027027,130.038006756757,1030,1030
"1031","Los Angeles","Grocery",476,2475,111,63.2,9,14,4,84.9,14000,222540,"Los Angeles",5.65656565656566,89.9151515151515,1031,1031
"1032","Los Angeles","Electronics",622,1925,274,52.7,4,15,5,79.2,17000,290430,"Los Angeles",8.83116883116883,150.872727272727,1032,1032
"1033","Sacramento","Clothing",519,1372,148,69.8,9,12,5,118.5,22000,280160,"Sacramento",16.0349854227405,204.198250728863,1033,1033
"1034","Los Angeles","Grocery",878,1958,129,66.5,9,13,7,100.9,40000,401920,"Los Angeles",20.4290091930541,205.270684371808,1034,1034
"1035","San Francisco","Electronics",574,1516,262,72,10,6,7,90.2,47000,314750,"San Francisco",31.0026385224274,207.618733509235,1035,1035
"1036","Sacramento","Grocery",324,1450,205,93.4,10,14,4,78.3,12000,186260,"Sacramento",8.27586206896552,128.455172413793,1036,1036
"1037","Sacramento","Grocery",263,1739,167,80,24,13,7,92.1,49000,192790,"Sacramento",28.1771132834963,110.862564692352,1037,1037
"1038","Palo Alto","Grocery",452,2312,215,53.5,17,16,5,111.5,25000,221430,"Palo Alto",10.8131487889273,95.7742214532872,1038,1038
"1039","Los Angeles","Clothing",481,1617,149,83.6,9,8,6,128.9,23000,302820,"Los Angeles",14.2238713667285,187.272727272727,1039,1039
"1040","Palo Alto","Clothing",519,2974,445,71.6,21,8,6,103.4,32000,338700,"Palo Alto",10.7599193006052,113.887020847344,1040,1040
"1041","Sacramento","Electronics",564,2181,494,72.7,15,9,4,88.9,10000,392120,"Sacramento",4.58505272810637,179.789087574507,1041,1041
"1042","Palo Alto","Clothing",658,1469,157,68,1,10,7,102.1,35000,299590,"Palo Alto",23.8257317903336,203.941456773315,1042,1042
"1043","Palo Alto","Grocery",697,2511,465,57.4,22,7,4,82.3,15000,434520,"Palo Alto",5.97371565113501,173.046594982079,1043,1043
"1044","Los Angeles","Grocery",291,2857,90,77.4,7,19,5,104.9,31000,197820,"Los Angeles",10.8505425271264,69.2404620231012,1044,1044
"1045","Sacramento","Electronics",778,2063,349,72.7,19,12,6,103.5,33000,410540,"Sacramento",15.9961221522055,199.001454192923,1045,1045
"1046","San Francisco","Grocery",399,2513,164,60.7,4,11,7,74.2,39000,236640,"San Francisco",15.5192996418623,94.1663350577,1046,1046
"1047","Sacramento","Clothing",411,2359,395,54.5,23,12,7,129.6,47000,290200,"Sacramento",19.92369648156,123.018228062738,1047,1047
"1048","San Francisco","Clothing",511,1633,250,61.4,13,9,6,95.3,25000,324780,"San Francisco",15.3092467850582,198.885486834048,1048,1048
"1049","San Francisco","Grocery",366,2341,268,50.9,13,12,3,106.3,6000,206590,"San Francisco",2.56300726185391,88.2486117043998,1049,1049
"1050","San Francisco","Grocery",510,2946,392,65,7,9,7,111.2,45000,306250,"San Francisco",15.2749490835031,103.954514596062,1050,1050
"1051","Los Angeles","Grocery",510,1362,96,63.2,25,13,6,78.4,35000,248020,"Los Angeles",25.697503671072,182.099853157122,1051,1051
"1052","Palo Alto","Electronics",660,2726,182,57,19,8,5,95,20000,343810,"Palo Alto",7.33675715333822,126.122523844461,1052,1052
"1053","San Francisco","Grocery",575,2816,287,61,28,13,7,78,33000,285360,"San Francisco",11.71875,101.335227272727,1053,1053
"1054","Sacramento","Grocery",427,2443,356,72.3,8,7,7,82.4,38000,297080,"Sacramento",15.5546459271388,121.604584527221,1054,1054
"1055","San Francisco","Grocery",416,1496,433,74.8,24,3,4,112.2,10000,370730,"San Francisco",6.68449197860963,247.814171122995,1055,1055
"1056","Los Angeles","Electronics",416,2362,421,80.3,30,11,7,117.9,40000,275410,"Los Angeles",16.9348010160881,116.60033869602,1056,1056
"1057","San Francisco","Clothing",421,1721,163,53.8,19,9,7,60,39000,212990,"San Francisco",22.6612434631028,123.759442184776,1057,1057
"1058","Los Angeles","Electronics",623,1618,298,86.8,21,12,8,118.9,47000,372070,"Los Angeles",29.0482076637824,229.95673671199,1058,1058
"1059","Los Angeles","Clothing",598,2388,299,93.7,7,15,7,123,47000,368500,"Los Angeles",19.6817420435511,154.313232830821,1059,1059
"1060","Sacramento","Electronics",637,2334,66,86.1,17,9,6,121.4,39000,295640,"Sacramento",16.7095115681234,126.666666666667,1060,1060
"1061","Palo Alto","Electronics",149,2373,347,74.1,15,9,5,98.4,25000,176400,"Palo Alto",10.535187526338,74.3362831858407,1061,1061
"1062","San Francisco","Clothing",743,1339,247,91,13,14,6,105.3,33000,395600,"San Francisco",24.6452576549664,295.444361463779,1062,1062
"1063","Sacramento","Electronics",670,2553,171,57.2,26,10,4,75.1,16000,293140,"Sacramento",6.26713670191931,114.821778300039,1063,1063
"1064","Sacramento","Electronics",200,1561,169,81.6,11,12,5,121.8,15000,198740,"Sacramento",9.60922485586163,127.315823190263,1064,1064
